"soldPrice","sqftLiving","sqftLand","sqftAbove","sqftBasement","numBedRooms","numBathRooms","numFloors","builtYear","grade","waterFront","condition"
327500,1070,7140,1070,0,3,1,"1",1989,"2","0","average"
512000,1270,3881,610,660,2,2,"1",1926,"1","0","good"
290000,1760,6600,1760,0,3,2,"1",1998,"2","0","average"
349500,1270,3600,1270,0,3,2,"1",1963,"2","0","average"
245000,710,6322,710,0,2,1,"1",1942,"1","0","average"
169317,790,4000,790,0,2,1,"1",1908,"2","0","average"
210000,930,7129,930,0,1,1,"1",1948,"1","0","average"
540000,1990,29078,1990,0,4,2,"2",1984,"2","0","average"
299000,1510,142803,1510,0,3,1,"1",1974,"2","0","average"
570000,1100,6240,1100,0,2,1,"1",1941,"2","0","good"
520000,2000,6380,1860,140,4,2,"2",1949,"1","0","good"
284950,990,10723,990,0,3,1,"1",1960,"2","0","excellent"
231500,1200,9488,1200,0,2,1,"1",1941,"2","0","excellent"
342000,1260,1251,1040,220,3,3,"2",2003,"2","0","average"
349950,1880,4179,940,940,5,2,"1",1952,"2","0","average"
550000,1810,2159,1010,800,3,2,"1",1922,"2","0","average"
293000,1020,7650,1020,0,3,1,"1",1940,"2","0","average"
165050,1200,8514,1200,0,3,1,"1",1959,"2","0","average"
445000,2930,5500,1750,1180,5,3,"1",1951,"2","0","average"
196440,1560,7352,1560,0,3,2,"1",1992,"1","0","average"
281000,930,2600,930,0,2,1,"1",1981,"2","0","average"
561000,2000,7000,2000,0,3,2,"2",1916,"2","0","average"
6e+05,1040,3600,1040,0,2,1,"1",1919,"2","0","good"
229000,1370,56628,1370,0,3,1,"1",1942,"2","0","average"
360000,1180,3200,590,590,2,2,"1",1945,"1","0","good"
7e+05,1300,1651359,1300,0,4,1,"1",1920,"1","0","good"
830000,3040,9601,1970,1070,5,3,"1",1968,"2","0","excellent"
345000,1340,9339,1340,0,3,1,"1",1960,"2","0","excellent"
350000,1240,10800,1240,0,3,1,"1",1959,"2","0","excellent"
368000,2500,36900,1540,960,4,2,"1",1972,"2","0","average"
435000,2660,16677,2210,450,3,2,"1",1990,"2","0","average"
252000,680,1638,680,0,1,1,"1",1910,"1","0","average"
189950,1910,4225,910,1000,4,2,"1",1919,"1","0","good"
445000,3880,7180,3880,0,5,3,"2",2004,"2","0","average"
397000,1710,134489,1710,0,3,2,"1",1952,"2","0","excellent"
451555,1320,4520,1320,0,2,1,"1",1912,"1","0","average"
3e+05,960,8153,960,0,2,1,"1",1947,"1","0","average"
490000,950,3060,810,140,2,1,"1",1925,"1","0","average"
368000,930,1662,670,260,2,2,"1",2002,"2","0","average"
597326,3570,8250,2860,710,4,4,"2",2015,"3","0","average"
210000,1340,306848,1340,0,3,1,"1",1953,"1","0","average"
3e+05,1010,10168,1010,0,3,1,"1",1979,"1","0","average"
269000,1210,7136,1210,0,3,2,"1",2003,"2","0","average"
355000,1240,5400,1060,180,3,1,"1",1940,"2","0","good"
190000,840,12252,840,0,2,1,"1",1994,"1","0","average"
920000,3750,11025,3750,0,4,3,"2",1976,"3","0","average"
256000,860,5000,860,0,2,1,"1",1915,"1","0","average"
212000,1880,7500,980,900,4,2,"1",1946,"1","0","excellent"
206000,1720,7560,1720,0,4,2,"1",1959,"2","0","average"
574000,2060,7000,2060,0,3,2,"1",1988,"2","0","good"
850000,2720,183823,2720,0,4,3,"2",1975,"2","0","average"
3e+05,1940,8875,1940,0,5,1,"1",1957,"2","0","average"
450000,1160,36831,1160,0,3,1,"1",1938,"2","0","average"
275000,1180,6552,1180,0,2,1,"1",1949,"1","0","good"
367500,1660,11783,1160,500,3,1,"1",1978,"2","0","good"
255000,2430,8960,1430,1000,4,2,"1",1960,"2","0","average"
501000,1300,2500,770,530,2,2,"1",1926,"2","0","good"
450000,1060,4650,910,150,3,1,"1",1950,"2","0","average"
389950,820,4234,820,0,2,1,"1",1951,"1","0","average"
469000,1030,4400,1030,0,2,1,"1",1924,"2","0","average"
720000,2020,7200,1700,320,2,1,"1",1947,"2","0","good"
380000,1840,8580,1840,0,3,2,"1",1990,"2","0","average"
175000,1170,8925,1170,0,2,1,"1",1911,"1","0","average"
210000,1450,4750,850,600,2,1,"1",1950,"2","0","average"
625000,2140,3600,1680,460,3,2,"2",1911,"2","0","average"
365000,990,8250,990,0,2,1,"1",1955,"2","0","average"
247500,2460,5921,1230,1230,4,2,"1",1948,"2","0","good"
345000,2080,6150,1040,1040,5,3,"1",1950,"2","0","average"
616300,1700,8400,1700,0,3,2,"2",1927,"2","0","average"
150000,1250,7210,1250,0,3,1,"1",1968,"2","0","good"
340000,1710,10190,1310,400,3,1,"1",1949,"1","0","average"
785500,3280,8448,3280,0,4,4,"2",2007,"3","0","average"
449500,2580,7299,2580,0,4,3,"2",1998,"2","0","average"
3e+05,2150,7007,2150,0,3,1,"1",1954,"1","0","average"
4e+05,1250,7157,1250,0,3,1,"1",1944,"2","0","average"
133000,980,9115,980,0,3,1,"1",1968,"2","0","average"
1045000,2790,3600,1880,910,4,3,"2",1905,"2","0","average"
315000,1080,2674,720,360,2,1,"1",1919,"1","0","good"
590000,3030,9374,2100,930,3,2,"1",1959,"2","0","good"
4e+05,880,5111,880,0,2,1,"1",1931,"1","0","average"
210000,1440,10111,1440,0,3,2,"1",1963,"2","0","average"
265000,620,4760,620,0,2,1,"1",1941,"1","0","average"
740000,5774,31675,4490,1284,5,5,"1",1984,"3","0","average"
230000,1240,6195,1240,0,3,1,"1",1948,"1","0","average"
190000,1580,6250,860,720,4,2,"1",1977,"2","0","average"
333800,1980,3868,1220,760,5,3,"1",1990,"2","0","average"
240000,1260,7920,1260,0,3,1,"1",1966,"2","0","average"
930000,2900,10400,1530,1370,4,3,"1",1959,"2","0","excellent"
232500,1370,9760,1110,260,3,2,"1",1979,"2","0","good"
420850,960,40946,960,0,1,1,"1",1945,"1","0","excellent"
429800,1970,7000,1970,0,3,2,"1",1986,"2","0","average"
605000,2660,4500,1330,1330,3,2,"1",1922,"2","0","good"
252000,1340,5670,1340,0,3,2,"2",1994,"1","0","average"
439000,800,5100,800,0,2,1,"1",1945,"2","0","average"
355000,1770,8890,1770,0,4,2,"1",1949,"1","0","excellent"
409000,890,3271,890,0,2,1,"1",1918,"1","0","good"
420000,860,3880,860,0,2,1,"1",1916,"1","0","good"
555000,2080,7020,1040,1040,3,2,"1",1951,"2","0","good"
310000,1990,7173,1990,0,3,1,"1",1972,"2","0","average"
322000,1230,9660,1230,0,3,1,"1",1968,"2","0","average"
180000,1010,8581,1010,0,3,1,"1",1920,"1","0","good"
470450,1010,3400,1010,0,2,1,"1",1921,"2","0","average"
176250,1440,6702,1440,0,4,2,"1",1966,"2","0","good"
276900,1350,10096,1350,0,2,1,"1",1952,"2","0","good"
463500,1090,8750,1090,0,1,1,"1",1924,"1","0","good"
272000,1380,7476,1380,0,3,2,"1",1989,"2","0","average"
305000,1290,3140,1290,0,2,1,"2",2008,"2","0","average"
387500,870,6126,870,0,2,1,"1",1938,"2","0","good"
156000,770,9750,770,0,3,1,"1",1941,"1","0","average"
835000,3600,14720,1800,1800,5,4,"1",1960,"2","0","excellent"
329350,720,6687,720,0,2,1,"1",1942,"1","0","average"
475000,1250,150117,1250,0,3,1,"1",1975,"2","0","average"
235000,810,2451,810,0,1,1,"1",1941,"2","0","excellent"
152900,900,4368,900,0,1,1,"1",1915,"1","0","excellent"
210000,1190,7570,1190,0,2,2,"1",1939,"1","0","average"
350000,1010,6000,750,260,4,1,"1",1925,"1","0","average"
650000,2520,5980,1790,730,3,2,"1",1957,"2","0","average"
219950,1200,7727,1200,0,3,1,"1",1959,"2","0","good"
940000,2720,11740,2720,0,4,3,"1",1957,"2","0","excellent"
575000,1680,6194,1680,0,2,2,"1",2004,"2","0","average"
320000,710,5200,710,0,2,1,"1",1942,"1","0","good"
272500,1540,6250,1540,0,3,2,"1",1998,"2","0","average"
4e+05,1350,7255,1350,0,4,2,"1",1959,"2","0","good"
510000,890,6095,890,0,2,1,"1",1947,"2","0","average"
150000,1240,5200,1240,0,3,1,"1",1969,"1","0","average"
225000,1200,9936,1200,0,3,1,"1",1969,"1","0","good"
235000,870,5000,870,0,2,1,"1",1949,"1","0","average"
199000,1390,12145,1390,0,3,1,"1",1964,"2","0","good"
192500,950,7692,950,0,2,1,"1",1926,"1","0","average"
8e+05,2130,2800,1070,1060,4,2,"1",1922,"2","0","excellent"
521000,1870,5455,1060,810,3,2,"1",1926,"2","0","excellent"
365000,990,9223,990,0,2,1,"1",1949,"2","0","average"
491000,2005,7000,1605,400,3,2,"1",1980,"2","0","average"
280000,1400,13975,1400,0,3,1,"1",1956,"1","0","good"
307000,1790,7259,1390,400,3,2,"1",1980,"2","0","average"
399950,2050,9396,1170,880,3,2,"1",1960,"2","0","excellent"
852000,2400,4000,1860,540,3,3,"2",1905,"2","0","average"
723000,2790,8793,1640,1150,4,2,"1",1977,"2","0","good"
8e+05,1740,5719,1740,0,2,1,"1",1955,"2","0","average"
330000,860,8308,860,0,2,1,"1",1948,"2","0","good"
678500,2460,6600,1370,1090,3,2,"1",1952,"2","0","good"
250000,670,4640,670,0,2,1,"1",1943,"1","0","average"
185000,980,9135,980,0,3,1,"1",1955,"2","0","average"
4e+05,1560,8250,1320,240,4,2,"1",1964,"2","0","average"
1700000,2500,15250,2500,0,5,2,"2",1942,"2","1","excellent"
82500,520,22334,520,0,2,1,"1",1951,"1","0","average"
765000,3010,7221,3010,0,4,4,"2",2004,"3","0","average"
415000,1510,6807,1090,420,2,1,"1",1939,"2","0","average"
245990,1040,8410,1040,0,3,1,"1",1942,"2","0","average"
455000,2400,17239,1890,510,3,1,"1",1940,"2","0","good"
250000,1230,10350,1230,0,3,1,"1",1957,"2","0","good"
238000,1088,8453,1088,0,2,1,"1",1952,"1","0","average"
265000,800,5760,700,100,3,1,"1",1949,"1","0","average"
306000,1190,10350,1190,0,3,1,"1",1959,"2","0","good"
342500,2080,11375,2080,0,3,2,"1",2002,"2","0","average"
234000,1040,8128,1040,0,3,1,"1",1983,"1","0","average"
499000,2030,12675,2030,0,4,3,"2",1982,"2","0","average"
150000,1450,6776,1450,0,3,1,"1",1952,"2","0","average"
360000,1850,8827,1850,0,4,2,"1",1969,"2","0","average"
258500,1460,7930,1460,0,3,2,"1",1989,"2","0","average"
276000,1140,5000,1140,0,3,1,"1",1960,"2","0","average"
550000,1660,12377,1660,0,4,2,"1",1966,"2","0","average"
1027500,3540,10202,2720,820,4,3,"2",1988,"2","0","average"
235000,1570,9415,1570,0,4,2,"2",1984,"2","0","good"
535000,920,9000,920,0,2,1,"1",1954,"1","0","average"
608000,2400,7680,1200,1200,4,3,"1",1956,"2","0","average"
220000,1660,21514,1660,0,3,1,"1",1973,"2","0","good"
1760000,6055,21630,3555,2500,4,5,"1",1996,"4","0","good"
295450,2030,17120,1890,140,3,2,"1",1966,"2","0","good"
315000,840,5087,840,0,2,1,"1",1925,"2","0","average"
205000,1450,8175,1450,0,4,2,"1",1967,"2","0","good"
405000,1260,4377,1260,0,2,1,"1",1947,"2","0","good"
330000,1030,7620,1030,0,3,1,"1",1953,"2","0","average"
340000,1700,6718,1230,470,2,1,"1",1956,"2","0","average"
245000,1870,8750,1870,0,4,2,"1",1977,"2","0","average"
208000,1020,6120,1020,0,3,1,"1",1967,"2","0","good"
2750000,6300,16065,4360,1940,5,4,"2",2004,"4","0","average"
287500,1760,7147,880,880,3,2,"1",1936,"1","0","good"
560000,2560,216777,2560,0,3,2,"1",1986,"2","0","average"
299500,1280,6726,1280,0,3,1,"1",1958,"1","0","average"
5e+05,950,4500,850,100,2,1,"1",1926,"2","0","average"
660000,2260,1825,1660,600,3,3,"2",2002,"2","0","average"
250000,1960,7560,1160,800,4,2,"1",1978,"2","0","excellent"
306000,910,8658,910,0,3,1,"1",1955,"2","0","average"
9e+05,4350,37169,2950,1400,5,3,"2",1972,"3","0","average"
370000,940,7910,940,0,3,1,"1",1959,"1","0","good"
322500,1020,13504,1020,0,3,1,"1",1959,"2","0","excellent"
210000,1680,5756,1680,0,2,2,"2",1910,"2","0","good"
290000,1340,9840,1340,0,2,1,"1",1949,"2","0","average"
993000,2850,14810,2490,360,4,2,"2",1954,"2","0","excellent"
635000,2660,8160,1380,1280,4,2,"1",1949,"2","0","good"
260000,1190,11120,1190,0,3,1,"1",1947,"1","0","average"
552500,1430,5000,1430,0,3,1,"1",1949,"2","0","average"
283000,1820,15068,1520,300,3,2,"2",1920,"2","0","average"
250000,740,6840,740,0,2,1,"1",1942,"1","0","excellent"
307000,770,6552,670,100,3,1,"1",1942,"1","0","average"
510000,1600,4510,990,610,3,2,"1",1978,"2","0","average"
230000,1440,10800,1440,0,4,2,"1",1967,"2","0","good"
545000,1550,4000,940,610,3,2,"1",1955,"2","0","average"
588000,1860,4777,1860,0,3,2,"2",1908,"2","0","excellent"
350000,940,7811,940,0,3,1,"1",1959,"1","0","average"
172500,1510,20685,1250,260,2,2,"1",1958,"1","0","average"
232000,1280,13356,1280,0,3,2,"1",1994,"2","0","average"
234000,1040,8122,1040,0,3,1,"1",1971,"2","0","excellent"
278000,860,7632,860,0,3,1,"1",1920,"1","0","average"
230000,1920,19040,1160,760,5,1,"1",1961,"2","0","average"
719000,3110,6131,1560,1550,5,2,"1",1940,"2","0","excellent"
254000,1060,8187,1060,0,2,1,"1",1952,"1","0","good"
175000,1300,44431,1300,0,2,1,"1",1958,"1","0","excellent"
437000,2190,8316,1390,800,5,2,"1",1961,"2","0","average"
550000,2760,13113,1760,1000,4,3,"1",1974,"2","0","good"
363000,1750,7000,1750,0,3,2,"1",1993,"2","0","average"
260000,1270,19602,1270,0,2,1,"1",1977,"1","0","average"
449950,2800,6977,2800,0,4,3,"2",2003,"2","0","average"
325000,950,4500,950,0,3,1,"1",1943,"1","0","good"
453000,1210,9473,1210,0,3,1,"1",1955,"2","0","excellent"
242000,1260,8092,1260,0,3,2,"1",1986,"2","0","average"
335000,2320,6750,1160,1160,3,1,"1",1960,"2","0","average"
286700,1220,6600,1220,0,3,1,"1",1958,"1","0","average"
305500,1240,6090,1240,0,3,1,"1",1950,"2","0","good"
306000,780,13500,780,0,2,1,"1",1946,"2","0","good"
360000,1770,7607,1770,0,2,2,"1",1987,"2","0","good"
143000,1090,3315,1090,0,3,1,"1",1969,"1","0","good"
355000,940,8512,940,0,3,1,"1",1967,"2","0","good"
265000,1290,6034,1050,240,4,1,"1",1950,"1","0","average"
740000,3655,51836,2174,1481,5,3,"1",1955,"2","0","excellent"
408000,810,7440,810,0,2,1,"1",1948,"1","0","excellent"
438400,1340,8100,1340,0,2,1,"1",1953,"2","0","good"
1700000,4930,14649,4160,770,5,5,"2",2000,"3","0","average"
353000,1210,14499,1210,0,3,2,"1",1984,"2","0","average"
290000,1660,4788,1660,0,4,2,"1",1968,"2","0","average"
550000,1080,3420,780,300,2,1,"1",1922,"2","0","good"
345000,970,10423,970,0,2,1,"1",1947,"2","0","average"
405000,1220,7771,1220,0,3,1,"1",1963,"2","0","average"
432500,1720,8145,1720,0,3,2,"2",1949,"2","0","excellent"
294000,1320,9520,990,330,3,1,"1",1953,"2","0","average"
335000,1350,2560,1350,0,2,2,"1",1976,"2","0","average"
425000,1540,8011,1540,0,3,2,"1",1988,"2","0","average"
339950,1320,11457,1320,0,3,1,"1",1959,"2","0","average"
207500,1170,8816,1170,0,3,1,"1",1966,"1","0","good"
7e+05,2080,3880,1160,920,3,2,"1",1954,"2","0","excellent"
155000,700,5200,700,0,2,1,"1",1952,"1","0","excellent"
342000,1570,11200,1120,450,4,2,"1",1959,"2","0","average"
179900,680,6400,680,0,2,1,"1",1943,"1","0","average"
166000,1010,11675,1010,0,3,1,"1",1957,"2","0","average"
225000,1010,7633,1010,0,3,1,"1",1961,"1","0","good"
175000,1020,5130,1020,0,2,1,"1",1948,"1","0","good"
392450,2195,2681,1060,1135,4,2,"1",1912,"2","0","average"
509000,1560,4675,1560,0,2,2,"1",2006,"2","0","average"
865000,3690,9892,3690,0,4,3,"2",1998,"3","0","average"
358000,1140,8340,1140,0,2,1,"1",1948,"2","0","average"
525000,880,4000,880,0,2,1,"1",1940,"2","0","average"
350000,1320,1298,1320,0,3,2,"3",1995,"2","0","average"
210000,1040,8970,1040,0,3,1,"1",1961,"1","0","good"
175000,1030,6600,1030,0,3,1,"1",1954,"2","0","average"
612000,2330,10327,2330,0,3,3,"1",1998,"2","0","average"
1620000,3900,9750,2520,1380,4,3,"1",1972,"3","0","excellent"
1650000,3900,9750,2520,1380,4,3,"1",1972,"3","0","excellent"
695000,1140,3990,1140,0,2,1,"1",1924,"2","0","average"
385000,1860,7400,930,930,3,2,"1",1922,"2","0","average"
265000,1080,4930,1080,0,3,1,"1",1950,"1","0","average"
406000,960,5264,960,0,3,1,"1",1953,"2","0","average"
415000,1500,3399,1300,200,3,1,"2",1926,"2","0","excellent"
352500,1920,33630,1920,0,3,2,"1",1992,"2","0","average"
259000,1870,5909,1270,600,3,2,"1",1986,"2","0","average"
320000,900,7620,900,0,2,1,"1",1971,"2","0","average"
381500,900,2910,900,0,2,1,"1",1924,"2","0","excellent"
343000,1180,9261,940,240,2,1,"1",1957,"2","0","good"
205500,900,6400,900,0,2,1,"1",1938,"1","0","excellent"
525000,1600,16530,1600,0,3,2,"1",1967,"2","0","excellent"
299000,1070,189486,1070,0,2,1,"1",1942,"1","0","average"
230000,1300,14000,1300,0,3,1,"1",1958,"2","0","good"
210000,1200,7500,1200,0,3,1,"1",1905,"1","0","average"
1165000,3790,5001,2810,980,3,3,"2",1989,"3","0","average"
290300,860,3874,860,0,2,1,"1",1931,"1","0","good"
359950,1400,4980,950,450,3,1,"1",1943,"1","0","average"
677100,2110,9199,2110,0,3,2,"1",1993,"3","0","average"
465000,1430,7125,1430,0,3,2,"1",1984,"2","0","good"
5e+05,3040,41072,1520,1520,3,2,"1",1978,"2","0","good"
455000,980,5000,980,0,2,1,"1",1950,"2","0","good"
169575,1300,8284,1300,0,3,1,"1",1968,"2","0","average"
250000,1300,8284,1300,0,3,1,"1",1968,"2","0","average"
415000,1170,6700,1170,0,3,1,"1",1957,"2","0","average"
190000,910,10575,910,0,3,1,"1",1968,"2","0","good"
895000,3500,13444,2360,1140,4,3,"2",1977,"3","0","average"
872000,3770,9750,1940,1830,4,4,"1",1967,"2","0","good"
161500,1220,6000,1220,0,3,1,"1",1961,"2","0","excellent"
347500,1830,12036,1550,280,3,1,"1",1977,"2","0","average"
230000,950,7560,950,0,2,1,"1",1958,"1","0","average"
315500,1300,12600,1300,0,3,1,"1",1969,"2","0","good"
312000,1300,7054,1300,0,4,2,"1",1950,"2","0","average"
615000,1270,5000,1090,180,2,1,"1",1949,"2","0","average"
184500,720,5880,720,0,2,1,"1",1940,"1","0","average"
412000,1040,5120,1040,0,2,1,"1",1901,"2","0","average"
580000,2060,6000,2060,0,5,2,"2",1903,"2","0","average"
220000,780,6000,780,0,2,1,"1",1923,"1","0","excellent"
373500,800,3330,800,0,2,1,"1",1918,"2","0","average"
239950,1460,6032,1460,0,5,1,"2",1941,"1","0","good"
383000,1150,10196,1150,0,3,1,"1",1957,"2","0","good"
405000,1330,15678,900,430,3,1,"1",1984,"2","0","average"
326500,1810,12375,1810,0,3,1,"2",1970,"2","0","average"
422500,800,4046,800,0,2,1,"1",1940,"2","0","average"
320000,1330,9540,1330,0,3,1,"1",1971,"2","0","good"
223000,1030,9120,1030,0,3,1,"1",1961,"2","0","average"
390000,1490,2944,960,530,3,3,"2",1993,"2","0","average"
385000,810,4600,810,0,3,1,"1",1918,"1","0","average"
649000,2240,11040,1120,1120,4,2,"1",1961,"2","0","excellent"
283000,1740,5247,1270,470,3,1,"1",1947,"2","0","average"
278500,1540,8400,770,770,4,1,"1",1971,"2","0","average"
726000,2970,10335,2970,0,5,3,"2",2000,"2","0","average"
4e+05,1520,5010,1520,0,2,2,"1",1999,"2","0","average"
172000,1350,9680,820,530,3,1,"1",1959,"2","0","good"
199000,2030,8120,2030,0,4,2,"2",1950,"2","0","average"
604000,1440,13824,1440,0,3,1,"1",1957,"2","0","good"
190000,1090,8520,1090,0,3,1,"1",1967,"2","0","average"
375000,1720,2410,970,750,4,2,"1",1930,"2","0","average"
401000,840,8100,840,0,2,1,"1",1948,"2","0","good"
524000,1980,7015,1260,720,4,1,"1",1973,"2","0","average"
280000,1260,4800,1100,160,2,1,"1",1947,"1","0","average"
750000,2370,155130,2370,0,2,2,"1",1970,"2","0","average"
430000,1460,9207,1210,250,2,1,"1",1947,"2","0","average"
525000,2470,36445,2470,0,3,3,"2",1980,"2","0","good"
179500,1180,32214,1180,0,3,1,"1",1952,"2","0","average"
385000,2740,10925,1670,1070,4,3,"1",1980,"2","0","average"
845000,1720,9972,1720,0,5,2,"1",1951,"2","0","good"
157500,670,4500,670,0,2,1,"1",1905,"1","0","average"
450000,1790,1709,1400,390,2,3,"2",2001,"2","0","average"
6e+05,920,5029,920,0,2,1,"1",1938,"2","0","good"
245000,910,6630,910,0,3,1,"1",1912,"1","0","good"
332000,1000,4776,1000,0,2,1,"1",1942,"1","0","good"
425000,1180,1800,1180,0,3,2,"2",1994,"2","0","average"
145600,1170,7560,1170,0,3,1,"1",1958,"1","0","average"
865000,2900,6730,1830,1070,5,3,"1",1977,"2","0","excellent"
162000,1440,7641,1440,0,4,2,"1",1943,"1","0","good"
515000,1680,6500,1140,540,2,1,"1",1941,"2","0","good"
576000,1140,5395,1010,130,3,1,"1",1909,"2","0","good"
478000,1440,7107,1000,440,3,1,"1",1980,"2","0","good"
282000,1670,5200,1030,640,3,1,"1",1977,"2","0","excellent"
534000,2280,3600,2280,0,5,2,"2",1992,"2","0","average"
350000,1350,3880,950,400,2,1,"1",1927,"1","0","average"
582000,1670,1189,1427,243,4,3,"3",2000,"2","0","average"
322000,1760,43575,1160,600,3,2,"1",1988,"2","0","average"
443000,1130,5413,880,250,2,1,"1",1939,"2","0","average"
450000,740,5100,740,0,2,1,"1",1947,"2","0","good"
302000,900,423838,900,0,2,1,"1",1925,"1","0","excellent"
499000,1450,3090,1450,0,2,1,"2",1919,"2","0","average"
195000,1180,2553,1180,0,2,2,"2",2005,"1","0","average"
249000,1110,8423,1110,0,3,1,"1",1952,"2","0","average"
450000,1430,3480,980,450,3,2,"1",1947,"2","0","average"
210500,1220,9600,1220,0,3,1,"1",1958,"2","0","excellent"
406650,1070,6100,1070,0,2,1,"1",1940,"1","0","average"
180000,1960,9583,1960,0,3,1,"2",1908,"1","0","average"
435000,2030,4033,1630,400,4,2,"2",1925,"2","0","good"
311000,1640,12060,1640,0,3,1,"1",1960,"2","0","good"
205000,720,5040,720,0,2,1,"1",1955,"1","0","average"
240000,1470,7350,1470,0,3,1,"1",1969,"2","0","average"
160000,1200,8360,1200,0,3,1,"1",1948,"1","0","average"
265000,1380,8536,1380,0,3,2,"2",1955,"2","0","good"
7e+05,1410,7200,1410,0,3,1,"2",1901,"1","0","good"
295000,520,5600,520,0,1,1,"1",1918,"1","0","average"
209000,840,5265,840,0,2,1,"1",1969,"1","0","excellent"
254600,1470,20000,1470,0,3,2,"1",1968,"2","0","good"
230000,1440,5600,720,720,3,2,"1",1942,"1","0","good"
335000,1430,1249,1430,0,3,3,"3",2003,"2","0","average"
225000,940,9272,940,0,3,1,"1",1954,"2","0","average"
265000,1400,9460,1060,340,3,1,"1",1961,"2","0","average"
296000,1370,8400,1370,0,2,1,"1",1948,"2","0","average"
329500,1080,5250,1080,0,3,1,"1",1947,"2","0","good"
415000,1470,6000,900,570,2,1,"1",1944,"1","0","average"
474000,1050,403365,1050,0,2,1,"1",1905,"1","0","excellent"
464000,1320,3625,1320,0,3,1,"2",1900,"2","0","average"
310000,1210,7649,1210,0,3,1,"1",1956,"2","0","good"
510000,810,6480,810,0,2,1,"1",1942,"1","0","excellent"
196000,880,19600,880,0,3,1,"1",1978,"2","0","good"
4e+05,1060,12000,1060,0,3,1,"1",1952,"2","0","average"
219500,820,1060,760,60,1,1,"1",2007,"2","0","average"
991700,2290,2350,1610,680,4,3,"2",1924,"2","0","average"
320000,1780,6840,1780,0,3,1,"2",1947,"1","0","good"
570000,1400,1657,1060,340,3,2,"2",2004,"2","0","average"
335000,1910,10200,1910,0,4,2,"1",1963,"2","0","good"
637000,1980,6000,1380,600,3,2,"1",1958,"2","0","good"
530000,1680,4950,1680,0,2,2,"1",2006,"2","0","average"
524000,1450,2272,750,700,2,2,"1",1924,"1","0","good"
210000,1230,12201,1230,0,3,1,"1",1969,"2","0","average"
